requirement_id,type,title,source_evidence,locked_decisions,journeys,nfr_links,implementation_evidence,test_evidence,coverage_verdict,coverage_reason
FR-095,FR,Recover from worker and provider failure,prd/05-features/F12-hybrid-visual-compute-fabric.md,D011|D013|D015|D019|D021|D023|D025|D027,UJ-02|UJ-05|UJ-08|UJ-14|UJ-16,NFR-REL-001|NFR-REL-002|NFR-REL-003|NFR-REL-004|NFR-REL-005|NFR-PERF-001|NFR-PERF-002|NFR-PERF-003|NFR-PERF-004|NFR-PERF-005|NFR-COST-001|NFR-COST-002|NFR-COST-003|NFR-COST-004|NFR-COST-005|NFR-OBS-001|NFR-OBS-002|NFR-OBS-003|NFR-OBS-004|NFR-OBS-005|NFR-SEC-001|NFR-SEC-002|NFR-SEC-003|NFR-SEC-004|NFR-SEC-005|NFR-COMPUTE-001|NFR-COMPUTE-002|NFR-COMPUTE-003|NFR-COMPUTE-004|NFR-COMPUTE-005,NONE_VERIFIED,NONE_VERIFIED,FAIL,No production code or executable tests exist in this checkout; PRD/governance evidence is specification-only.
FR-096,FR,Prove local and cloud reference execution,prd/05-features/F12-hybrid-visual-compute-fabric.md,D011|D013|D015|D019|D021|D023|D025|D027,UJ-02|UJ-05|UJ-08|UJ-14|UJ-16,NFR-REL-001|NFR-REL-002|NFR-REL-003|NFR-REL-004|NFR-REL-005|NFR-PERF-001|NFR-PERF-002|NFR-PERF-003|NFR-PERF-004|NFR-PERF-005|NFR-COST-001|NFR-COST-002|NFR-COST-003|NFR-COST-004|NFR-COST-005|NFR-OBS-001|NFR-OBS-002|NFR-OBS-003|NFR-OBS-004|NFR-OBS-005|NFR-SEC-001|NFR-SEC-002|NFR-SEC-003|NFR-SEC-004|NFR-SEC-005|NFR-COMPUTE-001|NFR-COMPUTE-002|NFR-COMPUTE-003|NFR-COMPUTE-004|NFR-COMPUTE-005,NONE_VERIFIED,NONE_VERIFIED,FAIL,No production code or executable tests exist in this checkout; PRD/governance evidence is specification-only.
FR-097,FR,Detect reusable capability gaps,prd/05-features/F13-visual-capability-development.md,D016|D019|D020|D025|D026|D027|D028,UJ-10|UJ-11|UJ-13|UJ-16,NFR-COST-001|NFR-COST-002|NFR-COST-003|NFR-COST-004|NFR-COST-005|NFR-TRACE-001|NFR-TRACE-002|NFR-TRACE-003|NFR-TRACE-004|NFR-TRACE-005|NFR-SEC-001|NFR-SEC-002|NFR-SEC-003|NFR-SEC-004|NFR-SEC-005|NFR-EVAL-001|NFR-EVAL-002|NFR-EVAL-003|NFR-EVAL-004|NFR-EVAL-005|NFR-COMPUTE-001|NFR-COMPUTE-002|NFR-COMPUTE-003|NFR-COMPUTE-004|NFR-COMPUTE-005|NFR-GOV-001|NFR-GOV-002|NFR-GOV-003|NFR-GOV-004|NFR-GOV-005,NONE_VERIFIED,NONE_VERIFIED,FAIL,No production code or executable tests exist in this checkout; PRD/governance evidence is specification-only.
FR-098,FR,Require evidence-sufficiency analysis,prd/05-features/F13-visual-capability-development.md,D016|D019|D020|D025|D026|D027|D028,UJ-10|UJ-11|UJ-13|UJ-16,NFR-COST-001|NFR-COST-002|NFR-COST-003|NFR-COST-004|NFR-COST-005|NFR-TRACE-001|NFR-TRACE-002|NFR-TRACE-003|NFR-TRACE-004|NFR-TRACE-005|NFR-SEC-001|NFR-SEC-002|NFR-SEC-003|NFR-SEC-004|NFR-SEC-005|NFR-EVAL-001|NFR-EVAL-002|NFR-EVAL-003|NFR-EVAL-004|NFR-EVAL-005|NFR-COMPUTE-001|NFR-COMPUTE-002|NFR-COMPUTE-003|NFR-COMPUTE-004|NFR-COMPUTE-005|NFR-GOV-001|NFR-GOV-002|NFR-GOV-003|NFR-GOV-004|NFR-GOV-005,NONE_VERIFIED,NONE_VERIFIED,FAIL,No production code or executable tests exist in this checkout; PRD/governance evidence is specification-only.
FR-099,FR,Compile a typed Capability Development Plan,prd/05-features/F13-visual-capability-development.md,D016|D019|D020|D025|D026|D027|D028,UJ-10|UJ-11|UJ-13|UJ-16,NFR-COST-001|NFR-COST-002|NFR-COST-003|NFR-COST-004|NFR-COST-005|NFR-TRACE-001|NFR-TRACE-002|NFR-TRACE-003|NFR-TRACE-004|NFR-TRACE-005|NFR-SEC-001|NFR-SEC-002|NFR-SEC-003|NFR-SEC-004|NFR-SEC-005|NFR-EVAL-001|NFR-EVAL-002|NFR-EVAL-003|NFR-EVAL-004|NFR-EVAL-005|NFR-COMPUTE-001|NFR-COMPUTE-002|NFR-COMPUTE-003|NFR-COMPUTE-004|NFR-COMPUTE-005|NFR-GOV-001|NFR-GOV-002|NFR-GOV-003|NFR-GOV-004|NFR-GOV-005,NONE_VERIFIED,NONE_VERIFIED,FAIL,No production code or executable tests exist in this checkout; PRD/governance evidence is specification-only.
FR-100,FR,"Prepare datasets in isolated, reproducible pipelines",prd/05-features/F13-visual-capability-development.md,D016|D019|D020|D025|D026|D027|D028,UJ-10|UJ-11|UJ-13|UJ-16,NFR-COST-001|NFR-COST-002|NFR-COST-003|NFR-COST-004|NFR-COST-005|NFR-TRACE-001|NFR-TRACE-002|NFR-TRACE-003|NFR-TRACE-004|NFR-TRACE-005|NFR-SEC-001|NFR-SEC-002|NFR-SEC-003|NFR-SEC-004|NFR-SEC-005|NFR-EVAL-001|NFR-EVAL-002|NFR-EVAL-003|NFR-EVAL-004|NFR-EVAL-005|NFR-COMPUTE-001|NFR-COMPUTE-002|NFR-COMPUTE-003|NFR-COMPUTE-004|NFR-COMPUTE-005|NFR-GOV-001|NFR-GOV-002|NFR-GOV-003|NFR-GOV-004|NFR-GOV-005,NONE_VERIFIED,NONE_VERIFIED,FAIL,No production code or executable tests exist in this checkout; PRD/governance evidence is specification-only.
FR-101,FR,Benchmark against relevant controls,prd/05-features/F13-visual-capability-development.md,D016|D019|D020|D025|D026|D027|D028,UJ-10|UJ-11|UJ-13|UJ-16,NFR-COST-001|NFR-COST-002|NFR-COST-003|NFR-COST-004|NFR-COST-005|NFR-TRACE-001|NFR-TRACE-002|NFR-TRACE-003|NFR-TRACE-004|NFR-TRACE-005|NFR-SEC-001|NFR-SEC-002|NFR-SEC-003|NFR-SEC-004|NFR-SEC-005|NFR-EVAL-001|NFR-EVAL-002|NFR-EVAL-003|NFR-EVAL-004|NFR-EVAL-005|NFR-COMPUTE-001|NFR-COMPUTE-002|NFR-COMPUTE-003|NFR-COMPUTE-004|NFR-COMPUTE-005|NFR-GOV-001|NFR-GOV-002|NFR-GOV-003|NFR-GOV-004|NFR-GOV-005,NONE_VERIFIED,NONE_VERIFIED,FAIL,No production code or executable tests exist in this checkout; PRD/governance evidence is specification-only.
FR-102,FR,Detect contamination and compatibility regressions,prd/05-features/F13-visual-capability-development.md,D016|D019|D020|D025|D026|D027|D028,UJ-10|UJ-11|UJ-13|UJ-16,NFR-COST-001|NFR-COST-002|NFR-COST-003|NFR-COST-004|NFR-COST-005|NFR-TRACE-001|NFR-TRACE-002|NFR-TRACE-003|NFR-TRACE-004|NFR-TRACE-005|NFR-SEC-001|NFR-SEC-002|NFR-SEC-003|NFR-SEC-004|NFR-SEC-005|NFR-EVAL-001|NFR-EVAL-002|NFR-EVAL-003|NFR-EVAL-004|NFR-EVAL-005|NFR-COMPUTE-001|NFR-COMPUTE-002|NFR-COMPUTE-003|NFR-COMPUTE-004|NFR-COMPUTE-005|NFR-GOV-001|NFR-GOV-002|NFR-GOV-003|NFR-GOV-004|NFR-GOV-005,NONE_VERIFIED,NONE_VERIFIED,FAIL,No production code or executable tests exist in this checkout; PRD/governance evidence is specification-only.
FR-103,FR,Use staged registry promotion,prd/05-features/F13-visual-capability-development.md,D016|D019|D020|D025|D026|D027|D028,UJ-10|UJ-11|UJ-13|UJ-16,NFR-COST-001|NFR-COST-002|NFR-COST-003|NFR-COST-004|NFR-COST-005|NFR-TRACE-001|NFR-TRACE-002|NFR-TRACE-003|NFR-TRACE-004|NFR-TRACE-005|NFR-SEC-001|NFR-SEC-002|NFR-SEC-003|NFR-SEC-004|NFR-SEC-005|NFR-EVAL-001|NFR-EVAL-002|NFR-EVAL-003|NFR-EVAL-004|NFR-EVAL-005|NFR-COMPUTE-001|NFR-COMPUTE-002|NFR-COMPUTE-003|NFR-COMPUTE-004|NFR-COMPUTE-005|NFR-GOV-001|NFR-GOV-002|NFR-GOV-003|NFR-GOV-004|NFR-GOV-005,NONE_VERIFIED,NONE_VERIFIED,FAIL,No production code or executable tests exist in this checkout; PRD/governance evidence is specification-only.
FR-104,FR,Preserve rollback and deprecation,prd/05-features/F13-visual-capability-development.md,D016|D019|D020|D025|D026|D027|D028,UJ-10|UJ-11|UJ-13|UJ-16,NFR-COST-001|NFR-COST-002|NFR-COST-003|NFR-COST-004|NFR-COST-005|NFR-TRACE-001|NFR-TRACE-002|NFR-TRACE-003|NFR-TRACE-004|NFR-TRACE-005|NFR-SEC-001|NFR-SEC-002|NFR-SEC-003|NFR-SEC-004|NFR-SEC-005|NFR-EVAL-001|NFR-EVAL-002|NFR-EVAL-003|NFR-EVAL-004|NFR-EVAL-005|NFR-COMPUTE-001|NFR-COMPUTE-002|NFR-COMPUTE-003|NFR-COMPUTE-004|NFR-COMPUTE-005|NFR-GOV-001|NFR-GOV-002|NFR-GOV-003|NFR-GOV-004|NFR-GOV-005,NONE_VERIFIED,NONE_VERIFIED,FAIL,No production code or executable tests exist in this checkout; PRD/governance evidence is specification-only.
FR-105,FR,Register asset-family-aware evaluation profiles,prd/05-features/F14-visual-evaluation-profiles.md,D004|D010|D017|D018|D020|D025|D027,UJ-03|UJ-04|UJ-07|UJ-09|UJ-13,NFR-SEM-001|NFR-SEM-002|NFR-SEM-003|NFR-SEM-004|NFR-SEM-005|NFR-TRACE-001|NFR-TRACE-002|NFR-TRACE-003|NFR-TRACE-004|NFR-TRACE-005|NFR-COMPAT-001|NFR-COMPAT-002|NFR-COMPAT-003|NFR-COMPAT-004|NFR-COMPAT-005|NFR-EVAL-001|NFR-EVAL-002|NFR-EVAL-003|NFR-EVAL-004|NFR-EVAL-005|NFR-MEM-001|NFR-MEM-002|NFR-MEM-003|NFR-MEM-004|NFR-MEM-005,NONE_VERIFIED,NONE_VERIFIED,FAIL,No production code or executable tests exist in this checkout; PRD/governance evidence is specification-only.
FR-106,FR,Run deterministic technical validation first,prd/05-features/F14-visual-evaluation-profiles.md,D004|D010|D017|D018|D020|D025|D027,UJ-03|UJ-04|UJ-07|UJ-09|UJ-13,NFR-SEM-001|NFR-SEM-002|NFR-SEM-003|NFR-SEM-004|NFR-SEM-005|NFR-TRACE-001|NFR-TRACE-002|NFR-TRACE-003|NFR-TRACE-004|NFR-TRACE-005|NFR-COMPAT-001|NFR-COMPAT-002|NFR-COMPAT-003|NFR-COMPAT-004|NFR-COMPAT-005|NFR-EVAL-001|NFR-EVAL-002|NFR-EVAL-003|NFR-EVAL-004|NFR-EVAL-005|NFR-MEM-001|NFR-MEM-002|NFR-MEM-003|NFR-MEM-004|NFR-MEM-005,NONE_VERIFIED,NONE_VERIFIED,FAIL,No production code or executable tests exist in this checkout; PRD/governance evidence is specification-only.
FR-107,FR,Run independent asset-level VLM evaluation,prd/05-features/F14-visual-evaluation-profiles.md,D004|D010|D017|D018|D020|D025|D027,UJ-03|UJ-04|UJ-07|UJ-09|UJ-13,NFR-SEM-001|NFR-SEM-002|NFR-SEM-003|NFR-SEM-004|NFR-SEM-005|NFR-TRACE-001|NFR-TRACE-002|NFR-TRACE-003|NFR-TRACE-004|NFR-TRACE-005|NFR-COMPAT-001|NFR-COMPAT-002|NFR-COMPAT-003|NFR-COMPAT-004|NFR-COMPAT-005|NFR-EVAL-001|NFR-EVAL-002|NFR-EVAL-003|NFR-EVAL-004|NFR-EVAL-005|NFR-MEM-001|NFR-MEM-002|NFR-MEM-003|NFR-MEM-004|NFR-MEM-005,NONE_VERIFIED,NONE_VERIFIED,FAIL,No production code or executable tests exist in this checkout; PRD/governance evidence is specification-only.
FR-108,FR,Run composition-level VLM evaluation,prd/05-features/F14-visual-evaluation-profiles.md,D004|D010|D017|D018|D020|D025|D027,UJ-03|UJ-04|UJ-07|UJ-09|UJ-13,NFR-SEM-001|NFR-SEM-002|NFR-SEM-003|NFR-SEM-004|NFR-SEM-005|NFR-TRACE-001|NFR-TRACE-002|NFR-TRACE-003|NFR-TRACE-004|NFR-TRACE-005|NFR-COMPAT-001|NFR-COMPAT-002|NFR-COMPAT-003|NFR-COMPAT-004|NFR-COMPAT-005|NFR-EVAL-001|NFR-EVAL-002|NFR-EVAL-003|NFR-EVAL-004|NFR-EVAL-005|NFR-MEM-001|NFR-MEM-002|NFR-MEM-003|NFR-MEM-004|NFR-MEM-005,NONE_VERIFIED,NONE_VERIFIED,FAIL,No production code or executable tests exist in this checkout; PRD/governance evidence is specification-only.
FR-109,FR,Run syntax-aware recurrence and continuity evaluation,prd/05-features/F14-visual-evaluation-profiles.md,D004|D010|D017|D018|D020|D025|D027,UJ-03|UJ-04|UJ-07|UJ-09|UJ-13,NFR-SEM-001|NFR-SEM-002|NFR-SEM-003|NFR-SEM-004|NFR-SEM-005|NFR-TRACE-001|NFR-TRACE-002|NFR-TRACE-003|NFR-TRACE-004|NFR-TRACE-005|NFR-COMPAT-001|NFR-COMPAT-002|NFR-COMPAT-003|NFR-COMPAT-004|NFR-COMPAT-005|NFR-EVAL-001|NFR-EVAL-002|NFR-EVAL-003|NFR-EVAL-004|NFR-EVAL-005|NFR-MEM-001|NFR-MEM-002|NFR-MEM-003|NFR-MEM-004|NFR-MEM-005,NONE_VERIFIED,NONE_VERIFIED,FAIL,No production code or executable tests exist in this checkout; PRD/governance evidence is specification-only.
FR-110,FR,Run temporal evaluation where applicable,prd/05-features/F14-visual-evaluation-profiles.md,D004|D010|D017|D018|D020|D025|D027,UJ-03|UJ-04|UJ-07|UJ-09|UJ-13,NFR-SEM-001|NFR-SEM-002|NFR-SEM-003|NFR-SEM-004|NFR-SEM-005|NFR-TRACE-001|NFR-TRACE-002|NFR-TRACE-003|NFR-TRACE-004|NFR-TRACE-005|NFR-COMPAT-001|NFR-COMPAT-002|NFR-COMPAT-003|NFR-COMPAT-004|NFR-COMPAT-005|NFR-EVAL-001|NFR-EVAL-002|NFR-EVAL-003|NFR-EVAL-004|NFR-EVAL-005|NFR-MEM-001|NFR-MEM-002|NFR-MEM-003|NFR-MEM-004|NFR-MEM-005,NONE_VERIFIED,NONE_VERIFIED,FAIL,No production code or executable tests exist in this checkout; PRD/governance evidence is specification-only.
FR-111,FR,Synthesize verdicts with hard-gate precedence,prd/05-features/F14-visual-evaluation-profiles.md,D004|D010|D017|D018|D020|D025|D027,UJ-03|UJ-04|UJ-07|UJ-09|UJ-13,NFR-SEM-001|NFR-SEM-002|NFR-SEM-003|NFR-SEM-004|NFR-SEM-005|NFR-TRACE-001|NFR-TRACE-002|NFR-TRACE-003|NFR-TRACE-004|NFR-TRACE-005|NFR-COMPAT-001|NFR-COMPAT-002|NFR-COMPAT-003|NFR-COMPAT-004|NFR-COMPAT-005|NFR-EVAL-001|NFR-EVAL-002|NFR-EVAL-003|NFR-EVAL-004|NFR-EVAL-005|NFR-MEM-001|NFR-MEM-002|NFR-MEM-003|NFR-MEM-004|NFR-MEM-005,NONE_VERIFIED,NONE_VERIFIED,FAIL,No production code or executable tests exist in this checkout; PRD/governance evidence is specification-only.
FR-112,FR,Certify evaluator versions independently,prd/05-features/F14-visual-evaluation-profiles.md,D004|D010|D017|D018|D020|D025|D027,UJ-03|UJ-04|UJ-07|UJ-09|UJ-13,NFR-SEM-001|NFR-SEM-002|NFR-SEM-003|NFR-SEM-004|NFR-SEM-005|NFR-TRACE-001|NFR-TRACE-002|NFR-TRACE-003|NFR-TRACE-004|NFR-TRACE-005|NFR-COMPAT-001|NFR-COMPAT-002|NFR-COMPAT-003|NFR-COMPAT-004|NFR-COMPAT-005|NFR-EVAL-001|NFR-EVAL-002|NFR-EVAL-003|NFR-EVAL-004|NFR-EVAL-005|NFR-MEM-001|NFR-MEM-002|NFR-MEM-003|NFR-MEM-004|NFR-MEM-005,NONE_VERIFIED,NONE_VERIFIED,FAIL,No production code or executable tests exist in this checkout; PRD/governance evidence is specification-only.
FR-113,FR,Emit a typed repair contract for every quality rerun,prd/05-features/F15-repair-invalidation-reruns.md,D002|D013|D017|D018|D020|D024,UJ-07|UJ-08|UJ-10|UJ-12,NFR-SEM-001|NFR-SEM-002|NFR-SEM-003|NFR-SEM-004|NFR-SEM-005|NFR-REL-001|NFR-REL-002|NFR-REL-003|NFR-REL-004|NFR-REL-005|NFR-TRACE-001|NFR-TRACE-002|NFR-TRACE-003|NFR-TRACE-004|NFR-TRACE-005|NFR-EVAL-001|NFR-EVAL-002|NFR-EVAL-003|NFR-EVAL-004|NFR-EVAL-005|NFR-WORKFLOW-001|NFR-WORKFLOW-002|NFR-WORKFLOW-003|NFR-WORKFLOW-004|NFR-WORKFLOW-005,NONE_VERIFIED,NONE_VERIFIED,FAIL,No production code or executable tests exist in this checkout; PRD/governance evidence is specification-only.
FR-114,FR,Preserve successful properties explicitly,prd/05-features/F15-repair-invalidation-reruns.md,D002|D013|D017|D018|D020|D024,UJ-07|UJ-08|UJ-10|UJ-12,NFR-SEM-001|NFR-SEM-002|NFR-SEM-003|NFR-SEM-004|NFR-SEM-005|NFR-REL-001|NFR-REL-002|NFR-REL-003|NFR-REL-004|NFR-REL-005|NFR-TRACE-001|NFR-TRACE-002|NFR-TRACE-003|NFR-TRACE-004|NFR-TRACE-005|NFR-EVAL-001|NFR-EVAL-002|NFR-EVAL-003|NFR-EVAL-004|NFR-EVAL-005|NFR-WORKFLOW-001|NFR-WORKFLOW-002|NFR-WORKFLOW-003|NFR-WORKFLOW-004|NFR-WORKFLOW-005,NONE_VERIFIED,NONE_VERIFIED,FAIL,No production code or executable tests exist in this checkout; PRD/governance evidence is specification-only.
FR-115,FR,Apply the least disruptive repair hierarchy,prd/05-features/F15-repair-invalidation-reruns.md,D002|D013|D017|D018|D020|D024,UJ-07|UJ-08|UJ-10|UJ-12,NFR-SEM-001|NFR-SEM-002|NFR-SEM-003|NFR-SEM-004|NFR-SEM-005|NFR-REL-001|NFR-REL-002|NFR-REL-003|NFR-REL-004|NFR-REL-005|NFR-TRACE-001|NFR-TRACE-002|NFR-TRACE-003|NFR-TRACE-004|NFR-TRACE-005|NFR-EVAL-001|NFR-EVAL-002|NFR-EVAL-003|NFR-EVAL-004|NFR-EVAL-005|NFR-WORKFLOW-001|NFR-WORKFLOW-002|NFR-WORKFLOW-003|NFR-WORKFLOW-004|NFR-WORKFLOW-005,NONE_VERIFIED,NONE_VERIFIED,FAIL,No production code or executable tests exist in this checkout; PRD/governance evidence is specification-only.
FR-116,FR,Require causal production changes,prd/05-features/F15-repair-invalidation-reruns.md,D002|D013|D017|D018|D020|D024,UJ-07|UJ-08|UJ-10|UJ-12,NFR-SEM-001|NFR-SEM-002|NFR-SEM-003|NFR-SEM-004|NFR-SEM-005|NFR-REL-001|NFR-REL-002|NFR-REL-003|NFR-REL-004|NFR-REL-005|NFR-TRACE-001|NFR-TRACE-002|NFR-TRACE-003|NFR-TRACE-004|NFR-TRACE-005|NFR-EVAL-001|NFR-EVAL-002|NFR-EVAL-003|NFR-EVAL-004|NFR-EVAL-005|NFR-WORKFLOW-001|NFR-WORKFLOW-002|NFR-WORKFLOW-003|NFR-WORKFLOW-004|NFR-WORKFLOW-005,NONE_VERIFIED,NONE_VERIFIED,FAIL,No production code or executable tests exist in this checkout; PRD/governance evidence is specification-only.
FR-117,FR,Rerun only invalidated nodes,prd/05-features/F15-repair-invalidation-reruns.md,D002|D013|D017|D018|D020|D024,UJ-07|UJ-08|UJ-10|UJ-12,NFR-SEM-001|NFR-SEM-002|NFR-SEM-003|NFR-SEM-004|NFR-SEM-005|NFR-REL-001|NFR-REL-002|NFR-REL-003|NFR-REL-004|NFR-REL-005|NFR-TRACE-001|NFR-TRACE-002|NFR-TRACE-003|NFR-TRACE-004|NFR-TRACE-005|NFR-EVAL-001|NFR-EVAL-002|NFR-EVAL-003|NFR-EVAL-004|NFR-EVAL-005|NFR-WORKFLOW-001|NFR-WORKFLOW-002|NFR-WORKFLOW-003|NFR-WORKFLOW-004|NFR-WORKFLOW-005,NONE_VERIFIED,NONE_VERIFIED,FAIL,No production code or executable tests exist in this checkout; PRD/governance evidence is specification-only.
FR-118,FR,Enforce three quality-repair rounds,prd/05-features/F15-repair-invalidation-reruns.md,D002|D013|D017|D018|D020|D024,UJ-07|UJ-08|UJ-10|UJ-12,NFR-SEM-001|NFR-SEM-002|NFR-SEM-003|NFR-SEM-004|NFR-SEM-005|NFR-REL-001|NFR-REL-002|NFR-REL-003|NFR-REL-004|NFR-REL-005|NFR-TRACE-001|NFR-TRACE-002|NFR-TRACE-003|NFR-TRACE-004|NFR-TRACE-005|NFR-EVAL-001|NFR-EVAL-002|NFR-EVAL-003|NFR-EVAL-004|NFR-EVAL-005|NFR-WORKFLOW-001|NFR-WORKFLOW-002|NFR-WORKFLOW-003|NFR-WORKFLOW-004|NFR-WORKFLOW-005,NONE_VERIFIED,NONE_VERIFIED,FAIL,No production code or executable tests exist in this checkout; PRD/governance evidence is specification-only.
FR-119,FR,Separate repair from demand amendment,prd/05-features/F15-repair-invalidation-reruns.md,D002|D013|D017|D018|D020|D024,UJ-07|UJ-08|UJ-10|UJ-12,NFR-SEM-001|NFR-SEM-002|NFR-SEM-003|NFR-SEM-004|NFR-SEM-005|NFR-REL-001|NFR-REL-002|NFR-REL-003|NFR-REL-004|NFR-REL-005|NFR-TRACE-001|NFR-TRACE-002|NFR-TRACE-003|NFR-TRACE-004|NFR-TRACE-005|NFR-EVAL-001|NFR-EVAL-002|NFR-EVAL-003|NFR-EVAL-004|NFR-EVAL-005|NFR-WORKFLOW-001|NFR-WORKFLOW-002|NFR-WORKFLOW-003|NFR-WORKFLOW-004|NFR-WORKFLOW-005,NONE_VERIFIED,NONE_VERIFIED,FAIL,No production code or executable tests exist in this checkout; PRD/governance evidence is specification-only.
FR-120,FR,Capture repair effectiveness for steering and regression,prd/05-features/F15-repair-invalidation-reruns.md,D002|D013|D017|D018|D020|D024,UJ-07|UJ-08|UJ-10|UJ-12,NFR-SEM-001|NFR-SEM-002|NFR-SEM-003|NFR-SEM-004|NFR-SEM-005|NFR-REL-001|NFR-REL-002|NFR-REL-003|NFR-REL-004|NFR-REL-005|NFR-TRACE-001|NFR-TRACE-002|NFR-TRACE-003|NFR-TRACE-004|NFR-TRACE-005|NFR-EVAL-001|NFR-EVAL-002|NFR-EVAL-003|NFR-EVAL-004|NFR-EVAL-005|NFR-WORKFLOW-001|NFR-WORKFLOW-002|NFR-WORKFLOW-003|NFR-WORKFLOW-004|NFR-WORKFLOW-005,NONE_VERIFIED,NONE_VERIFIED,FAIL,No production code or executable tests exist in this checkout; PRD/governance evidence is specification-only.
FR-121,FR,Register six Budget Programs,prd/05-features/F16-budget-programs-candidate-portfolios.md,D002|D019|D020|D021|D022|D025,UJ-02|UJ-05|UJ-06|UJ-10,NFR-PERF-001|NFR-PERF-002|NFR-PERF-003|NFR-PERF-004|NFR-PERF-005|NFR-COST-001|NFR-COST-002|NFR-COST-003|NFR-COST-004|NFR-COST-005|NFR-OBS-001|NFR-OBS-002|NFR-OBS-003|NFR-OBS-004|NFR-OBS-005|NFR-EVAL-001|NFR-EVAL-002|NFR-EVAL-003|NFR-EVAL-004|NFR-EVAL-005|NFR-COMPUTE-001|NFR-COMPUTE-002|NFR-COMPUTE-003|NFR-COMPUTE-004|NFR-COMPUTE-005|NFR-GOV-001|NFR-GOV-002|NFR-GOV-003|NFR-GOV-004|NFR-GOV-005,NONE_VERIFIED,NONE_VERIFIED,FAIL,No production code or executable tests exist in this checkout; PRD/governance evidence is specification-only.
FR-122,FR,Expose program selection in the supervisory menu,prd/05-features/F16-budget-programs-candidate-portfolios.md,D002|D019|D020|D021|D022|D025,UJ-02|UJ-05|UJ-06|UJ-10,NFR-PERF-001|NFR-PERF-002|NFR-PERF-003|NFR-PERF-004|NFR-PERF-005|NFR-COST-001|NFR-COST-002|NFR-COST-003|NFR-COST-004|NFR-COST-005|NFR-OBS-001|NFR-OBS-002|NFR-OBS-003|NFR-OBS-004|NFR-OBS-005|NFR-EVAL-001|NFR-EVAL-002|NFR-EVAL-003|NFR-EVAL-004|NFR-EVAL-005|NFR-COMPUTE-001|NFR-COMPUTE-002|NFR-COMPUTE-003|NFR-COMPUTE-004|NFR-COMPUTE-005|NFR-GOV-001|NFR-GOV-002|NFR-GOV-003|NFR-GOV-004|NFR-GOV-005,NONE_VERIFIED,NONE_VERIFIED,FAIL,No production code or executable tests exist in this checkout; PRD/governance evidence is specification-only.
FR-123,FR,Compile bounded candidate portfolios,prd/05-features/F16-budget-programs-candidate-portfolios.md,D002|D019|D020|D021|D022|D025,UJ-02|UJ-05|UJ-06|UJ-10,NFR-PERF-001|NFR-PERF-002|NFR-PERF-003|NFR-PERF-004|NFR-PERF-005|NFR-COST-001|NFR-COST-002|NFR-COST-003|NFR-COST-004|NFR-COST-005|NFR-OBS-001|NFR-OBS-002|NFR-OBS-003|NFR-OBS-004|NFR-OBS-005|NFR-EVAL-001|NFR-EVAL-002|NFR-EVAL-003|NFR-EVAL-004|NFR-EVAL-005|NFR-COMPUTE-001|NFR-COMPUTE-002|NFR-COMPUTE-003|NFR-COMPUTE-004|NFR-COMPUTE-005|NFR-GOV-001|NFR-GOV-002|NFR-GOV-003|NFR-GOV-004|NFR-GOV-005,NONE_VERIFIED,NONE_VERIFIED,FAIL,No production code or executable tests exist in this checkout; PRD/governance evidence is specification-only.
FR-124,FR,Use controlled variation for exploration,prd/05-features/F16-budget-programs-candidate-portfolios.md,D002|D019|D020|D021|D022|D025,UJ-02|UJ-05|UJ-06|UJ-10,NFR-PERF-001|NFR-PERF-002|NFR-PERF-003|NFR-PERF-004|NFR-PERF-005|NFR-COST-001|NFR-COST-002|NFR-COST-003|NFR-COST-004|NFR-COST-005|NFR-OBS-001|NFR-OBS-002|NFR-OBS-003|NFR-OBS-004|NFR-OBS-005|NFR-EVAL-001|NFR-EVAL-002|NFR-EVAL-003|NFR-EVAL-004|NFR-EVAL-005|NFR-COMPUTE-001|NFR-COMPUTE-002|NFR-COMPUTE-003|NFR-COMPUTE-004|NFR-COMPUTE-005|NFR-GOV-001|NFR-GOV-002|NFR-GOV-003|NFR-GOV-004|NFR-GOV-005,NONE_VERIFIED,NONE_VERIFIED,FAIL,No production code or executable tests exist in this checkout; PRD/governance evidence is specification-only.
FR-125,FR,Filter hard-gate failures before ranking,prd/05-features/F16-budget-programs-candidate-portfolios.md,D002|D019|D020|D021|D022|D025,UJ-02|UJ-05|UJ-06|UJ-10,NFR-PERF-001|NFR-PERF-002|NFR-PERF-003|NFR-PERF-004|NFR-PERF-005|NFR-COST-001|NFR-COST-002|NFR-COST-003|NFR-COST-004|NFR-COST-005|NFR-OBS-001|NFR-OBS-002|NFR-OBS-003|NFR-OBS-004|NFR-OBS-005|NFR-EVAL-001|NFR-EVAL-002|NFR-EVAL-003|NFR-EVAL-004|NFR-EVAL-005|NFR-COMPUTE-001|NFR-COMPUTE-002|NFR-COMPUTE-003|NFR-COMPUTE-004|NFR-COMPUTE-005|NFR-GOV-001|NFR-GOV-002|NFR-GOV-003|NFR-GOV-004|NFR-GOV-005,NONE_VERIFIED,NONE_VERIFIED,FAIL,No production code or executable tests exist in this checkout; PRD/governance evidence is specification-only.
