fr_id,source_product,feature_id,title,primary_owner,primary_story_id,primary_story_title,canonical_spec_id,authority_source_id,ownership_authority_id,gate,claim_ceiling,original_spec_id,ownership_reconciled
AIR-FR-011,AIR,F02,Form an Edge Product candidate from survived pressure,Activative Intelligence Runtime,AIR-ST-02.03,Propose Identity DNA candidate observations without mutation,TS-AIR-002,CA-AIR-PRD-V2.1,CA-CROSS-PRODUCT-OWNERSHIP-V2.1,GATE_A_CONSTITUTIONAL_AND_CONTRACT_FOUNDATION,SPECIFICATION_ONLY_PENDING_RATIFICATION_NO_IMPLEMENTATION_OR_PRODUCTION_AUTHORITY,TS-AIR-002,false
AIR-FR-012,AIR,F02,Propose Identity DNA candidate observations without mutation,Activative Intelligence Runtime,AIR-ST-02.03,Propose Identity DNA candidate observations without mutation,TS-AIR-002,CA-AIR-PRD-V2.1,CA-CROSS-PRODUCT-OWNERSHIP-V2.1,GATE_A_CONSTITUTIONAL_AND_CONTRACT_FOUNDATION,SPECIFICATION_ONLY_PENDING_RATIFICATION_NO_IMPLEMENTATION_OR_PRODUCTION_AUTHORITY,TS-AIR-002,false
AIR-FR-013,AIR,F03,Generate a strategically diverse hypothesis portfolio,Activative Intelligence Runtime,AIR-ST-03.01,Generate meaningfully different activation hypotheses,TS-AIR-003,CA-AIR-PRD-V2.1,CA-CROSS-PRODUCT-OWNERSHIP-V2.1,GATE_A_CONSTITUTIONAL_AND_CONTRACT_FOUNDATION,SPECIFICATION_ONLY_PENDING_RATIFICATION_NO_IMPLEMENTATION_OR_PRODUCTION_AUTHORITY,TS-AIR-003,false
AIR-FR-014,AIR,F03,Apply hard eligibility gates before scoring,Activative Intelligence Runtime,AIR-ST-03.01,Generate meaningfully different activation hypotheses,TS-AIR-003,CA-AIR-PRD-V2.1,CA-CROSS-PRODUCT-OWNERSHIP-V2.1,GATE_A_CONSTITUTIONAL_AND_CONTRACT_FOUNDATION,SPECIFICATION_ONLY_PENDING_RATIFICATION_NO_IMPLEMENTATION_OR_PRODUCTION_AUTHORITY,TS-AIR-003,false
AIR-FR-015,AIR,F03,Score hypotheses against the current objective,Activative Intelligence Runtime,AIR-ST-03.02,Compare candidates under non-compensable gates,TS-AIR-003,CA-AIR-PRD-V2.1,CA-CROSS-PRODUCT-OWNERSHIP-V2.1,GATE_A_CONSTITUTIONAL_AND_CONTRACT_FOUNDATION,SPECIFICATION_ONLY_PENDING_RATIFICATION_NO_IMPLEMENTATION_OR_PRODUCTION_AUTHORITY,TS-AIR-003,false
AIR-FR-016,AIR,F03,Preserve rejected and repaired hypotheses,Activative Intelligence Runtime,AIR-ST-03.02,Compare candidates under non-compensable gates,TS-AIR-003,CA-AIR-PRD-V2.1,CA-CROSS-PRODUCT-OWNERSHIP-V2.1,GATE_A_CONSTITUTIONAL_AND_CONTRACT_FOUNDATION,SPECIFICATION_ONLY_PENDING_RATIFICATION_NO_IMPLEMENTATION_OR_PRODUCTION_AUTHORITY,TS-AIR-003,false
AIR-FR-017,AIR,F03,Use explicit search stopping laws,Activative Intelligence Runtime,AIR-ST-03.03,Converge while preserving rejections and stopping evidence,TS-AIR-003,CA-AIR-PRD-V2.1,CA-CROSS-PRODUCT-OWNERSHIP-V2.1,GATE_A_CONSTITUTIONAL_AND_CONTRACT_FOUNDATION,SPECIFICATION_ONLY_PENDING_RATIFICATION_NO_IMPLEMENTATION_OR_PRODUCTION_AUTHORITY,TS-AIR-003,false
AIR-FR-018,AIR,F03,Promote one selected hypothesis into a planned program,Activative Intelligence Runtime,AIR-ST-03.03,Converge while preserving rejections and stopping evidence,TS-AIR-003,CA-AIR-PRD-V2.1,CA-CROSS-PRODUCT-OWNERSHIP-V2.1,GATE_A_CONSTITUTIONAL_AND_CONTRACT_FOUNDATION,SPECIFICATION_ONLY_PENDING_RATIFICATION_NO_IMPLEMENTATION_OR_PRODUCTION_AUTHORITY,TS-AIR-003,false
AIR-FR-019,AIR,F04,Distinguish Meaning and Experience Primitive planes,Activative Intelligence Runtime,AIR-ST-04.01,Query the real primitive registries,TS-AIR-004,CA-AIR-PRD-V2.1,CA-CROSS-PRODUCT-OWNERSHIP-V2.1,GATE_A_CONSTITUTIONAL_AND_CONTRACT_FOUNDATION,SPECIFICATION_ONLY_PENDING_RATIFICATION_NO_IMPLEMENTATION_OR_PRODUCTION_AUTHORITY,TS-AIR-004,false
AIR-FR-020,AIR,F04,Resolve exact primitive versions,Activative Intelligence Runtime,AIR-ST-04.01,Query the real primitive registries,TS-AIR-004,CA-AIR-PRD-V2.1,CA-CROSS-PRODUCT-OWNERSHIP-V2.1,GATE_A_CONSTITUTIONAL_AND_CONTRACT_FOUNDATION,SPECIFICATION_ONLY_PENDING_RATIFICATION_NO_IMPLEMENTATION_OR_PRODUCTION_AUTHORITY,TS-AIR-004,false
AIR-FR-021,AIR,F04,Create explicit Primitive Bindings,Activative Intelligence Runtime,AIR-ST-04.02,Bind exact primitives to the current activation state,TS-AIR-004,CA-AIR-PRD-V2.1,CA-CROSS-PRODUCT-OWNERSHIP-V2.1,GATE_A_CONSTITUTIONAL_AND_CONTRACT_FOUNDATION,SPECIFICATION_ONLY_PENDING_RATIFICATION_NO_IMPLEMENTATION_OR_PRODUCTION_AUTHORITY,TS-AIR-004,false
AIR-FR-022,AIR,F04,"Represent suppression, synergy, and conflict relations",Activative Intelligence Runtime,AIR-ST-04.02,Bind exact primitives to the current activation state,TS-AIR-004,CA-AIR-PRD-V2.1,CA-CROSS-PRODUCT-OWNERSHIP-V2.1,GATE_A_CONSTITUTIONAL_AND_CONTRACT_FOUNDATION,SPECIFICATION_ONLY_PENDING_RATIFICATION_NO_IMPLEMENTATION_OR_PRODUCTION_AUTHORITY,TS-AIR-004,false
AIR-FR-023,AIR,F04,Require stage-appropriate primitive coverage,Activative Intelligence Runtime,AIR-ST-04.03,Prove stage-appropriate primitive coverage and conflicts,TS-AIR-004,CA-AIR-PRD-V2.1,CA-CROSS-PRODUCT-OWNERSHIP-V2.1,GATE_A_CONSTITUTIONAL_AND_CONTRACT_FOUNDATION,SPECIFICATION_ONLY_PENDING_RATIFICATION_NO_IMPLEMENTATION_OR_PRODUCTION_AUTHORITY,TS-AIR-004,false
AIR-FR-024,AIR,F04,Emit a Primitive Binding Receipt,Activative Intelligence Runtime,AIR-ST-04.03,Prove stage-appropriate primitive coverage and conflicts,TS-AIR-004,CA-AIR-PRD-V2.1,CA-CROSS-PRODUCT-OWNERSHIP-V2.1,GATE_A_CONSTITUTIONAL_AND_CONTRACT_FOUNDATION,SPECIFICATION_ONLY_PENDING_RATIFICATION_NO_IMPLEMENTATION_OR_PRODUCTION_AUTHORITY,TS-AIR-004,false
AIR-FR-025,AIR,F05,"Compile primary, support, suppression, and conflict roles",Activative Intelligence Runtime,AIR-ST-05.01,Compile a complete Primitive Coalition Contract,TS-AIR-005,CA-AIR-PRD-V2.1,CA-CROSS-PRODUCT-OWNERSHIP-V2.1,GATE_A_CONSTITUTIONAL_AND_CONTRACT_FOUNDATION,SPECIFICATION_ONLY_PENDING_RATIFICATION_NO_IMPLEMENTATION_OR_PRODUCTION_AUTHORITY,TS-AIR-005,false
AIR-FR-026,AIR,F05,Compute a stable Coalition Signature,Activative Intelligence Runtime,AIR-ST-05.01,Compile a complete Primitive Coalition Contract,TS-AIR-005,CA-AIR-PRD-V2.1,CA-CROSS-PRODUCT-OWNERSHIP-V2.1,GATE_A_CONSTITUTIONAL_AND_CONTRACT_FOUNDATION,SPECIFICATION_ONLY_PENDING_RATIFICATION_NO_IMPLEMENTATION_OR_PRODUCTION_AUTHORITY,TS-AIR-005,false
AIR-FR-027,AIR,F05,Evaluate coalition conflicts and Primitive Misuse Risk,Activative Intelligence Runtime,AIR-ST-05.02,Resolve Coalition Signature and Edge Product,TS-AIR-005,CA-AIR-PRD-V2.1,CA-CROSS-PRODUCT-OWNERSHIP-V2.1,GATE_A_CONSTITUTIONAL_AND_CONTRACT_FOUNDATION,SPECIFICATION_ONLY_PENDING_RATIFICATION_NO_IMPLEMENTATION_OR_PRODUCTION_AUTHORITY,TS-AIR-005,false
AIR-FR-028,AIR,F05,Compile the Edge Product,Activative Intelligence Runtime,AIR-ST-05.02,Resolve Coalition Signature and Edge Product,TS-AIR-005,CA-AIR-PRD-V2.1,CA-CROSS-PRODUCT-OWNERSHIP-V2.1,GATE_A_CONSTITUTIONAL_AND_CONTRACT_FOUNDATION,SPECIFICATION_ONLY_PENDING_RATIFICATION_NO_IMPLEMENTATION_OR_PRODUCTION_AUTHORITY,TS-AIR-005,false
AIR-FR-029,AIR,F05,Use coalitions as the basis of Steering Recipes,Activative Intelligence Runtime,AIR-ST-05.03,Promote evidence into Steering Recipes and Primitive Evaluation Receipts,TS-AIR-005,CA-AIR-PRD-V2.1,CA-CROSS-PRODUCT-OWNERSHIP-V2.1,GATE_A_CONSTITUTIONAL_AND_CONTRACT_FOUNDATION,SPECIFICATION_ONLY_PENDING_RATIFICATION_NO_IMPLEMENTATION_OR_PRODUCTION_AUTHORITY,TS-AIR-005,false
AIR-FR-030,AIR,F05,Issue Primitive Evaluation Receipts,Activative Intelligence Runtime,AIR-ST-05.03,Promote evidence into Steering Recipes and Primitive Evaluation Receipts,TS-AIR-005,CA-AIR-PRD-V2.1,CA-CROSS-PRODUCT-OWNERSHIP-V2.1,GATE_A_CONSTITUTIONAL_AND_CONTRACT_FOUNDATION,SPECIFICATION_ONLY_PENDING_RATIFICATION_NO_IMPLEMENTATION_OR_PRODUCTION_AUTHORITY,TS-AIR-005,false
AIR-FR-031,AIR,F06,Select a source-supported Core Content Archetype,Activative Intelligence Runtime,AIR-ST-06.01,Route the Edge Product into a supported archetype,TS-AIR-006,CA-AIR-PRD-V2.1,CA-CROSS-PRODUCT-OWNERSHIP-V2.1,GATE_A_CONSTITUTIONAL_AND_CONTRACT_FOUNDATION,SPECIFICATION_ONLY_PENDING_RATIFICATION_NO_IMPLEMENTATION_OR_PRODUCTION_AUTHORITY,TS-AIR-006,false
AIR-FR-032,AIR,F06,Select derivative archetype and route,Activative Intelligence Runtime,AIR-ST-06.01,Route the Edge Product into a supported archetype,TS-AIR-006,CA-AIR-PRD-V2.1,CA-CROSS-PRODUCT-OWNERSHIP-V2.1,GATE_A_CONSTITUTIONAL_AND_CONTRACT_FOUNDATION,SPECIFICATION_ONLY_PENDING_RATIFICATION_NO_IMPLEMENTATION_OR_PRODUCTION_AUTHORITY,TS-AIR-006,false
AIR-FR-033,AIR,F06,Declare the participant psychological role inside the tension,Activative Intelligence Runtime,AIR-ST-06.02,Define the psychological role inside the tension,TS-AIR-006,CA-AIR-PRD-V2.1,CA-CROSS-PRODUCT-OWNERSHIP-V2.1,GATE_A_CONSTITUTIONAL_AND_CONTRACT_FOUNDATION,SPECIFICATION_ONLY_PENDING_RATIFICATION_NO_IMPLEMENTATION_OR_PRODUCTION_AUTHORITY,TS-AIR-006,false
AIR-FR-034,AIR,F06,Compile bounded multi-archetype coalitions,Activative Intelligence Runtime,AIR-ST-06.02,Define the psychological role inside the tension,TS-AIR-006,CA-AIR-PRD-V2.1,CA-CROSS-PRODUCT-OWNERSHIP-V2.1,GATE_A_CONSTITUTIONAL_AND_CONTRACT_FOUNDATION,SPECIFICATION_ONLY_PENDING_RATIFICATION_NO_IMPLEMENTATION_OR_PRODUCTION_AUTHORITY,TS-AIR-006,false
AIR-FR-035,AIR,F06,Bind SDA and SFL references,Activative Intelligence Runtime,AIR-ST-06.03,Lock archetype coalition geometry and route evidence,TS-AIR-006,CA-AIR-PRD-V2.1,CA-CROSS-PRODUCT-OWNERSHIP-V2.1,GATE_A_CONSTITUTIONAL_AND_CONTRACT_FOUNDATION,SPECIFICATION_ONLY_PENDING_RATIFICATION_NO_IMPLEMENTATION_OR_PRODUCTION_AUTHORITY,TS-AIR-006,false
AIR-FR-036,AIR,F06,Issue an Archetype Route Receipt,Activative Intelligence Runtime,AIR-ST-06.03,Lock archetype coalition geometry and route evidence,TS-AIR-006,CA-AIR-PRD-V2.1,CA-CROSS-PRODUCT-OWNERSHIP-V2.1,GATE_A_CONSTITUTIONAL_AND_CONTRACT_FOUNDATION,SPECIFICATION_ONLY_PENDING_RATIFICATION_NO_IMPLEMENTATION_OR_PRODUCTION_AUTHORITY,TS-AIR-006,false
AIR-FR-037,AIR,F07,Require an active Brand Context Version,Activative Intelligence Runtime,AIR-ST-07.01,"Lock active Brand Context, Voice DNA, and Visual DNA",TS-AIR-007,CA-AIR-PRD-V2.1,CA-CROSS-PRODUCT-OWNERSHIP-V2.1,GATE_A_CONSTITUTIONAL_AND_CONTRACT_FOUNDATION,SPECIFICATION_ONLY_PENDING_RATIFICATION_NO_IMPLEMENTATION_OR_PRODUCTION_AUTHORITY,TS-AIR-007,false
AIR-FR-038,AIR,F07,Apply Guest Voice DNA to text generation,Activative Intelligence Runtime,AIR-ST-07.01,"Lock active Brand Context, Voice DNA, and Visual DNA",TS-AIR-007,CA-AIR-PRD-V2.1,CA-CROSS-PRODUCT-OWNERSHIP-V2.1,GATE_A_CONSTITUTIONAL_AND_CONTRACT_FOUNDATION,SPECIFICATION_ONLY_PENDING_RATIFICATION_NO_IMPLEMENTATION_OR_PRODUCTION_AUTHORITY,TS-AIR-007,false
AIR-FR-039,AIR,F07,Apply Visual DNA to visual activation programs,Activative Intelligence Runtime,AIR-ST-07.02,Distill source signal through RSCS layers,TS-AIR-007,CA-AIR-PRD-V2.1,CA-CROSS-PRODUCT-OWNERSHIP-V2.1,GATE_A_CONSTITUTIONAL_AND_CONTRACT_FOUNDATION,SPECIFICATION_ONLY_PENDING_RATIFICATION_NO_IMPLEMENTATION_OR_PRODUCTION_AUTHORITY,TS-AIR-007,false
AIR-FR-040,AIR,F07,Record RSCS Distillation Layers,Activative Intelligence Runtime,AIR-ST-07.02,Distill source signal through RSCS layers,TS-AIR-007,CA-AIR-PRD-V2.1,CA-CROSS-PRODUCT-OWNERSHIP-V2.1,GATE_A_CONSTITUTIONAL_AND_CONTRACT_FOUNDATION,SPECIFICATION_ONLY_PENDING_RATIFICATION_NO_IMPLEMENTATION_OR_PRODUCTION_AUTHORITY,TS-AIR-007,false
AIR-FR-041,AIR,F07,Use CCV for controlled variation,Activative Intelligence Runtime,AIR-ST-07.03,Generate controlled variation while protecting Negative Space and Edge Integrity,TS-AIR-007,CA-AIR-PRD-V2.1,CA-CROSS-PRODUCT-OWNERSHIP-V2.1,GATE_A_CONSTITUTIONAL_AND_CONTRACT_FOUNDATION,SPECIFICATION_ONLY_PENDING_RATIFICATION_NO_IMPLEMENTATION_OR_PRODUCTION_AUTHORITY,TS-AIR-007,false
AIR-FR-042,AIR,F07,Evaluate Negative Space and Edge Integrity,Activative Intelligence Runtime,AIR-ST-07.03,Generate controlled variation while protecting Negative Space and Edge Integrity,TS-AIR-007,CA-AIR-PRD-V2.1,CA-CROSS-PRODUCT-OWNERSHIP-V2.1,GATE_A_CONSTITUTIONAL_AND_CONTRACT_FOUNDATION,SPECIFICATION_ONLY_PENDING_RATIFICATION_NO_IMPLEMENTATION_OR_PRODUCTION_AUTHORITY,TS-AIR-007,false
AIR-FR-043,AIR,F08,Compile a Planned Activative Intelligence Pack,Activative Intelligence Runtime,AIR-ST-08.01,Compile the Planned Activative Intelligence Pack,TS-AIR-008,CA-AIR-PRD-V2.1,CA-CROSS-PRODUCT-OWNERSHIP-V2.1,GATE_A_CONSTITUTIONAL_AND_CONTRACT_FOUNDATION,SPECIFICATION_ONLY_PENDING_RATIFICATION_NO_IMPLEMENTATION_OR_PRODUCTION_AUTHORITY,TS-AIR-008,false
AIR-FR-044,AIR,F08,Use the Interview Asset Contract as the atomic source-activation unit,Activative Intelligence Runtime,AIR-ST-08.01,Compile the Planned Activative Intelligence Pack,TS-AIR-008,CA-AIR-PRD-V2.1,CA-CROSS-PRODUCT-OWNERSHIP-V2.1,GATE_A_CONSTITUTIONAL_AND_CONTRACT_FOUNDATION,SPECIFICATION_ONLY_PENDING_RATIFICATION_NO_IMPLEMENTATION_OR_PRODUCTION_AUTHORITY,TS-AIR-008,false
AIR-FR-045,AIR,F08,Declare current and target expression states,Activative Intelligence Runtime,AIR-ST-08.02,Create complete Interview Asset Contracts,TS-AIR-008,CA-AIR-PRD-V2.1,CA-CROSS-PRODUCT-OWNERSHIP-V2.1,GATE_A_CONSTITUTIONAL_AND_CONTRACT_FOUNDATION,SPECIFICATION_ONLY_PENDING_RATIFICATION_NO_IMPLEMENTATION_OR_PRODUCTION_AUTHORITY,TS-AIR-008,false
AIR-FR-046,AIR,F08,Define First-Line and Depth Anchors,Activative Intelligence Runtime,AIR-ST-08.02,Create complete Interview Asset Contracts,TS-AIR-008,CA-AIR-PRD-V2.1,CA-CROSS-PRODUCT-OWNERSHIP-V2.1,GATE_A_CONSTITUTIONAL_AND_CONTRACT_FOUNDATION,SPECIFICATION_ONLY_PENDING_RATIFICATION_NO_IMPLEMENTATION_OR_PRODUCTION_AUTHORITY,TS-AIR-008,false
AIR-FR-047,AIR,F08,"Compile adaptive branches, pressure dose, and affinity reset",Activative Intelligence Runtime,AIR-ST-08.03,"Validate adaptive branches, dose, landing, and route hypotheses",TS-AIR-008,CA-AIR-PRD-V2.1,CA-CROSS-PRODUCT-OWNERSHIP-V2.1,GATE_A_CONSTITUTIONAL_AND_CONTRACT_FOUNDATION,SPECIFICATION_ONLY_PENDING_RATIFICATION_NO_IMPLEMENTATION_OR_PRODUCTION_AUTHORITY,TS-AIR-008,false
AIR-FR-048,AIR,F08,Define landing and derivative route hypotheses,Activative Intelligence Runtime,AIR-ST-08.03,"Validate adaptive branches, dose, landing, and route hypotheses",TS-AIR-008,CA-AIR-PRD-V2.1,CA-CROSS-PRODUCT-OWNERSHIP-V2.1,GATE_A_CONSTITUTIONAL_AND_CONTRACT_FOUNDATION,SPECIFICATION_ONLY_PENDING_RATIFICATION_NO_IMPLEMENTATION_OR_PRODUCTION_AUTHORITY,TS-AIR-008,false
AIR-FR-049,AIR,F09,Maintain the Live Activative State,Interview Expression,AIR-ST-09.01,Maintain an evidence-bearing live state,TS-INT-007,CA-AIR-PRD-V2.1,CA-CROSS-PRODUCT-OWNERSHIP-V2.1,GATE_A_CONSTITUTIONAL_AND_CONTRACT_FOUNDATION,SPECIFICATION_ONLY_PENDING_RATIFICATION_NO_IMPLEMENTATION_OR_PRODUCTION_AUTHORITY,TS-AIR-009,true
AIR-FR-050,AIR,F09,Represent real Interviewer Resonance,Interview Expression,AIR-ST-09.01,Maintain an evidence-bearing live state,TS-INT-007,CA-AIR-PRD-V2.1,CA-CROSS-PRODUCT-OWNERSHIP-V2.1,GATE_A_CONSTITUTIONAL_AND_CONTRACT_FOUNDATION,SPECIFICATION_ONLY_PENDING_RATIFICATION_NO_IMPLEMENTATION_OR_PRODUCTION_AUTHORITY,TS-AIR-009,true
AIR-FR-051,AIR,F09,Propose the smallest useful Activative Call,Activative Intelligence Runtime,AIR-ST-09.02,Propose bounded next Activative Calls and pressure dose,TS-AIR-009,CA-AIR-PRD-V2.1,CA-CROSS-PRODUCT-OWNERSHIP-V2.1,GATE_B_VERTICAL_RUNTIME_AND_INTEGRATION,SPECIFICATION_ONLY_PENDING_RATIFICATION_NO_IMPLEMENTATION_OR_PRODUCTION_AUTHORITY,TS-AIR-009,false
AIR-FR-052,AIR,F09,Calibrate pressure dose and distance from overload,Activative Intelligence Runtime,AIR-ST-09.02,Propose bounded next Activative Calls and pressure dose,TS-AIR-009,CA-AIR-PRD-V2.1,CA-CROSS-PRODUCT-OWNERSHIP-V2.1,GATE_B_VERTICAL_RUNTIME_AND_INTEGRATION,SPECIFICATION_ONLY_PENDING_RATIFICATION_NO_IMPLEMENTATION_OR_PRODUCTION_AUTHORITY,TS-AIR-009,false
AIR-FR-053,AIR,F09,Model counteractivation and defense roles,Activative Intelligence Runtime,AIR-ST-09.03,"Land, reset, or stop without forcing the intended premise",TS-AIR-009,CA-AIR-PRD-V2.1,CA-CROSS-PRODUCT-OWNERSHIP-V2.1,GATE_B_VERTICAL_RUNTIME_AND_INTEGRATION,SPECIFICATION_ONLY_PENDING_RATIFICATION_NO_IMPLEMENTATION_OR_PRODUCTION_AUTHORITY,TS-AIR-009,false
AIR-FR-054,AIR,F09,"Choose continue, deepen, reset, land, or stop",Activative Intelligence Runtime,AIR-ST-09.03,"Land, reset, or stop without forcing the intended premise",TS-AIR-009,CA-AIR-PRD-V2.1,CA-CROSS-PRODUCT-OWNERSHIP-V2.1,GATE_B_VERTICAL_RUNTIME_AND_INTEGRATION,SPECIFICATION_ONLY_PENDING_RATIFICATION_NO_IMPLEMENTATION_OR_PRODUCTION_AUTHORITY,TS-AIR-009,false
AIR-FR-055,AIR,F10,Capture a multimodal Reaction Observation Stream,Interview Expression,AIR-ST-10.01,Capture multimodal reaction evidence,TS-INT-006,CA-AIR-PRD-V2.1,CA-CROSS-PRODUCT-OWNERSHIP-V2.1,GATE_A_CONSTITUTIONAL_AND_CONTRACT_FOUNDATION,SPECIFICATION_ONLY_PENDING_RATIFICATION_NO_IMPLEMENTATION_OR_PRODUCTION_AUTHORITY,TS-AIR-010,true
AIR-FR-056,AIR,F10,Classify typed reaction outcomes,Interview Expression,AIR-ST-10.01,Capture multimodal reaction evidence,TS-INT-006,CA-AIR-PRD-V2.1,CA-CROSS-PRODUCT-OWNERSHIP-V2.1,GATE_A_CONSTITUTIONAL_AND_CONTRACT_FOUNDATION,SPECIFICATION_ONLY_PENDING_RATIFICATION_NO_IMPLEMENTATION_OR_PRODUCTION_AUTHORITY,TS-AIR-010,true
AIR-FR-057,AIR,F10,Treat non-reaction as evidence,Interview Expression,AIR-ST-10.02,"Classify reactions, non-reactions, and counteractivation",TS-INT-006,CA-AIR-PRD-V2.1,CA-CROSS-PRODUCT-OWNERSHIP-V2.1,GATE_A_CONSTITUTIONAL_AND_CONTRACT_FOUNDATION,SPECIFICATION_ONLY_PENDING_RATIFICATION_NO_IMPLEMENTATION_OR_PRODUCTION_AUTHORITY,TS-AIR-010,true
AIR-FR-058,AIR,F10,Issue immutable Reaction Receipts,Interview Expression,AIR-ST-10.02,"Classify reactions, non-reactions, and counteractivation",TS-INT-006,CA-AIR-PRD-V2.1,CA-CROSS-PRODUCT-OWNERSHIP-V2.1,GATE_A_CONSTITUTIONAL_AND_CONTRACT_FOUNDATION,SPECIFICATION_ONLY_PENDING_RATIFICATION_NO_IMPLEMENTATION_OR_PRODUCTION_AUTHORITY,TS-AIR-010,true
AIR-FR-059,AIR,F10,Compute planned–observed deltas,Interview Expression,AIR-ST-10.03,Issue Reaction Receipts and planned–observed deltas,TS-INT-006,CA-AIR-PRD-V2.1,CA-CROSS-PRODUCT-OWNERSHIP-V2.1,GATE_A_CONSTITUTIONAL_AND_CONTRACT_FOUNDATION,SPECIFICATION_ONLY_PENDING_RATIFICATION_NO_IMPLEMENTATION_OR_PRODUCTION_AUTHORITY,TS-AIR-010,true
AIR-FR-060,AIR,F10,Evaluate Reaction Receipts independently,Interview Expression,AIR-ST-10.03,Issue Reaction Receipts and planned–observed deltas,TS-INT-006,CA-AIR-PRD-V2.1,CA-CROSS-PRODUCT-OWNERSHIP-V2.1,GATE_A_CONSTITUTIONAL_AND_CONTRACT_FOUNDATION,SPECIFICATION_ONLY_PENDING_RATIFICATION_NO_IMPLEMENTATION_OR_PRODUCTION_AUTHORITY,TS-AIR-010,true
AIR-FR-061,AIR,F11,Discover Expression Moment candidates from complete evidence,Interview Expression,AIR-ST-11.01,Discover and bound complete Expression Moments,TS-INT-004,CA-AIR-PRD-V2.1,CA-CROSS-PRODUCT-OWNERSHIP-V2.1,GATE_A,SPECIFICATION_ONLY_PENDING_RATIFICATION_NO_IMPLEMENTATION_OR_PRODUCTION_AUTHORITY,TS-AIR-011,true
AIR-FR-062,AIR,F11,Set boundaries that preserve premise and reaction tail,Interview Expression,AIR-ST-11.01,Discover and bound complete Expression Moments,TS-INT-004,CA-AIR-PRD-V2.1,CA-CROSS-PRODUCT-OWNERSHIP-V2.1,GATE_A,SPECIFICATION_ONLY_PENDING_RATIFICATION_NO_IMPLEMENTATION_OR_PRODUCTION_AUTHORITY,TS-AIR-011,true
AIR-FR-063,AIR,F11,Score moment qualities and routeability,Interview Expression,AIR-ST-11.02,Resolve moment lifecycle and routeability,TS-INT-004,CA-AIR-PRD-V2.1,CA-CROSS-PRODUCT-OWNERSHIP-V2.1,GATE_A,SPECIFICATION_ONLY_PENDING_RATIFICATION_NO_IMPLEMENTATION_OR_PRODUCTION_AUTHORITY,TS-AIR-011,true
AIR-FR-064,AIR,F11,Maintain an explicit Expression Moment lifecycle,Interview Expression,AIR-ST-11.02,Resolve moment lifecycle and routeability,TS-INT-004,CA-AIR-PRD-V2.1,CA-CROSS-PRODUCT-OWNERSHIP-V2.1,GATE_A,SPECIFICATION_ONLY_PENDING_RATIFICATION_NO_IMPLEMENTATION_OR_PRODUCTION_AUTHORITY,TS-AIR-011,true
AIR-FR-065,AIR,F11,Compile an Observed Activative Intelligence Pack,Activative Intelligence Runtime,AIR-ST-11.03,Compile the Observed Activative Intelligence Pack,TS-AIR-011,CA-AIR-PRD-V2.1,CA-CROSS-PRODUCT-OWNERSHIP-V2.1,GATE_B_VERTICAL_RUNTIME_AND_INTEGRATION,SPECIFICATION_ONLY_PENDING_RATIFICATION_NO_IMPLEMENTATION_OR_PRODUCTION_AUTHORITY,TS-AIR-011,false
AIR-FR-066,AIR,F11,Handoff approved source expression without losing authority,Interview Expression,AIR-ST-11.03,Compile the Observed Activative Intelligence Pack,TS-INT-004,CA-AIR-PRD-V2.1,CA-CROSS-PRODUCT-OWNERSHIP-V2.1,GATE_A,SPECIFICATION_ONLY_PENDING_RATIFICATION_NO_IMPLEMENTATION_OR_PRODUCTION_AUTHORITY,TS-AIR-011,true
AIR-FR-067,AIR,F12,Support Brief-led admission,Interview Expression,AIR-ST-12.01,Admit Brief-led and imported interview sources,TS-INT-001,CA-AIR-PRD-V2.1,CA-CROSS-PRODUCT-OWNERSHIP-V2.1,GATE_A,SPECIFICATION_ONLY_PENDING_RATIFICATION_NO_IMPLEMENTATION_OR_PRODUCTION_AUTHORITY,TS-AIR-012,true
AIR-FR-068,AIR,F12,Support imported-source admission,Interview Expression,AIR-ST-12.01,Admit Brief-led and imported interview sources,TS-INT-001,CA-AIR-PRD-V2.1,CA-CROSS-PRODUCT-OWNERSHIP-V2.1,GATE_A,SPECIFICATION_ONLY_PENDING_RATIFICATION_NO_IMPLEMENTATION_OR_PRODUCTION_AUTHORITY,TS-AIR-012,true
AIR-FR-069,AIR,F12,"Bind exact media, transcript, speakers, timing, and keyframes",Interview Expression,AIR-ST-12.02,"Assemble the exact media, transcript, tag, reaction, and keyframe spine",TS-INT-001,CA-AIR-PRD-V2.1,CA-CROSS-PRODUCT-OWNERSHIP-V2.1,GATE_A,SPECIFICATION_ONLY_PENDING_RATIFICATION_NO_IMPLEMENTATION_OR_PRODUCTION_AUTHORITY,TS-AIR-012,true
AIR-FR-070,AIR,F12,Preserve tag provenance and epistemic state,Interview Expression,AIR-ST-12.02,"Assemble the exact media, transcript, tag, reaction, and keyframe spine",TS-INT-001,CA-AIR-PRD-V2.1,CA-CROSS-PRODUCT-OWNERSHIP-V2.1,GATE_A,SPECIFICATION_ONLY_PENDING_RATIFICATION_NO_IMPLEMENTATION_OR_PRODUCTION_AUTHORITY,TS-AIR-012,true
